Date,CO,NO2,SO2,PM2_5
2018-10-29,1042.534432601994,21.10299235507246,17.0311638559234,126.7161062601167
2018-10-30,1014.2841313345306,21.124428177583287,16.763339320576424,126.97410156314697
2018-10-31,963.0814608719901,21.474657420007528,16.785468359740083,129.65061035102582
2018-11-01,1015.2426505603003,19.37264029879541,17.00423792303198,124.40809050254093
2018-11-02,940.2970733367814,22.852618636363637,17.840672729937715,124.16804209345003
2018-11-03,1187.6830523110248,21.86393606719368,17.197744881082055,123.53352868435914
2018-11-04,1059.5451154505943,19.17878651091662,17.771973548731705,120.09665247223793
2018-11-05,1072.6129730666632,18.546125612648222,16.790965030121363,126.430179063147
2018-11-06,976.5825489864375,19.846663177583284,17.43739714996569,114.93269709345005
2018-11-07,965.8209619364675,18.733496976284584,16.94678448317989,96.2984130930171
2018-11-08,968.2735450428295,17.26980977931489,16.735729828815373,109.5994771692076
2018-11-09,967.8776024226622,18.733496976284584,17.24388418349738,107.19734050254094
2018-11-10,1023.9160254411972,18.358067203557315,17.200486681878573,123.65802027526821
2018-11-11,1083.175391779885,21.6086565974967,17.7079500078146,127.14201785102581
2018-11-12,1097.7913767334487,22.80849195887446,16.746940717568087,123.1532021692076
2018-11-13,1170.416449647544,21.565048253340862,17.451227935616412,125.08398232072275
2018-11-14,1162.2503749219059,21.882202420007534,16.969256133257463,126.43017906314701
2018-11-15,1177.579222071939,20.932955677583287,16.862148521156364,124.39222209345002
2018-11-16,1349.5834090226404,21.834104930830044,17.09584661406033,127.1277034570864
2018-11-17,1256.0742602553646,21.901654238189348,16.938488064204023,127.23539110860155
2018-11-18,1027.729295066895,21.958664924242427,17.095817972023948,125.65189383587428
2018-11-19,1069.4215445251618,22.204508026068144,16.981553860517973,127.22106254799552
2018-11-20,1030.035991281938,22.7121818073593,17.239328630262936,127.36638262375307
2018-11-21,1061.5981677253574,21.845865303030305,17.109854990779446,126.42174269951063
2018-11-22,1072.9327012909716,21.89473067758329,17.577659838403203,126.42174269951063
